level,zone_id,ds,yhat,yhat_lower,yhat_upper
zone,246,2024-04-05 12:00:00,89.5,50.3,131.5
zone,246,2024-04-05 13:00:00,94.8,50.6,137.0
zone,246,2024-04-05 14:00:00,114.0,72.4,153.3
zone,246,2024-04-05 15:00:00,131.0,90.8,169.8
zone,246,2024-04-05 16:00:00,148.1,108.4,190.3
zone,246,2024-04-05 17:00:00,171.5,131.3,213.1
zone,246,2024-04-05 18:00:00,189.0,146.6,231.0
zone,246,2024-04-05 19:00:00,148.7,105.9,190.2
zone,246,2024-04-05 20:00:00,138.1,96.9,180.4
zone,246,2024-04-05 21:00:00,127.5,85.5,169.8
zone,246,2024-04-05 22:00:00,108.3,69.0,152.2
zone,246,2024-04-05 23:00:00,77.0,38.5,115.8
zone,246,2024-04-06 00:00:00,59.8,16.5,100.1
zone,246,2024-04-06 01:00:00,60.9,18.0,99.0
zone,246,2024-04-06 02:00:00,64.8,24.6,107.4
zone,246,2024-04-06 03:00:00,71.4,30.2,112.1
zone,246,2024-04-06 04:00:00,41.8,1.0,81.9
zone,246,2024-04-06 05:00:00,20.0,0.0,61.4
zone,246,2024-04-06 06:00:00,19.5,0.0,60.2
zone,246,2024-04-06 07:00:00,31.2,0.0,75.8
zone,246,2024-04-06 08:00:00,50.3,8.8,95.7
zone,246,2024-04-06 09:00:00,52.8,10.5,95.2
zone,246,2024-04-06 10:00:00,66.0,23.3,103.9
zone,246,2024-04-06 11:00:00,85.8,44.8,127.3
zone,246,2024-04-06 12:00:00,110.1,71.4,153.2
zone,246,2024-04-06 13:00:00,116.6,77.3,158.1
zone,246,2024-04-06 14:00:00,137.6,95.1,177.8
zone,246,2024-04-06 15:00:00,157.0,118.9,198.4
zone,246,2024-04-06 16:00:00,176.4,136.2,219.7
zone,246,2024-04-06 17:00:00,201.8,159.9,247.0
zone,246,2024-04-06 18:00:00,220.5,180.4,259.9
zone,246,2024-04-06 19:00:00,180.2,138.4,225.1
zone,246,2024-04-06 20:00:00,168.3,128.1,208.5
zone,246,2024-04-06 21:00:00,155.2,110.8,197.2
zone,246,2024-04-06 22:00:00,132.3,91.0,171.8
zone,246,2024-04-06 23:00:00,96.4,56.1,135.3
zone,246,2024-04-07 00:00:00,74.4,33.2,112.4
zone,246,2024-04-07 01:00:00,70.7,26.5,110.3
zone,246,2024-04-07 02:00:00,70.5,29.1,112.7
zone,246,2024-04-07 03:00:00,74.0,34.3,115.0
zone,246,2024-04-07 04:00:00,42.3,2.0,82.5
zone,246,2024-04-07 05:00:00,19.7,0.0,61.6
zone,246,2024-04-07 06:00:00,19.5,0.0,62.1
zone,246,2024-04-07 07:00:00,32.1,0.0,73.5
zone,246,2024-04-07 08:00:00,52.4,9.4,92.1
zone,246,2024-04-07 09:00:00,55.6,13.9,95.5
zone,246,2024-04-07 10:00:00,68.6,28.5,110.3
zone,246,2024-04-07 11:00:00,86.7,46.8,126.8
zone,246,2024-04-07 12:00:00,107.4,65.1,146.6
zone,246,2024-04-07 13:00:00,108.3,66.2,148.3
zone,246,2024-04-07 14:00:00,122.0,80.6,158.8
zone,246,2024-04-07 15:00:00,132.5,93.1,174.0
zone,246,2024-04-07 16:00:00,142.1,101.9,182.6
zone,246,2024-04-07 17:00:00,157.5,115.5,199.6
zone,246,2024-04-07 18:00:00,166.9,126.0,208.0
zone,246,2024-04-07 19:00:00,118.5,78.2,161.0
zone,246,2024-04-07 20:00:00,100.7,60.2,142.1
zone,246,2024-04-07 21:00:00,84.3,43.3,125.5
zone,246,2024-04-07 22:00:00,61.0,17.3,99.9
zone,246,2024-04-07 23:00:00,27.6,0.0,68.3
zone,90,2024-04-01 00:00:00,38.1,12.1,63.5
zone,90,2024-04-01 01:00:00,17.9,0.0,44.6
zone,90,2024-04-01 02:00:00,1.5,0.0,28.3
zone,90,2024-04-01 03:00:00,0.2,0.0,26.9
zone,90,2024-04-01 04:00:00,1.8,0.0,31.1
zone,90,2024-04-01 05:00:00,1.2,0.0,30.0
zone,90,2024-04-01 06:00:00,14.2,0.0,42.5
zone,90,2024-04-01 07:00:00,37.7,9.2,64.9
zone,90,2024-04-01 08:00:00,65.8,38.4,94.2
zone,90,2024-04-01 09:00:00,78.7,50.9,106.5
zone,90,2024-04-01 10:00:00,80.2,51.1,107.8
zone,90,2024-04-01 11:00:00,84.2,54.2,110.9
zone,90,2024-04-01 12:00:00,84.0,55.0,111.7
zone,90,2024-04-01 13:00:00,78.0,51.2,105.3
zone,90,2024-04-01 14:00:00,77.7,49.2,105.2
zone,90,2024-04-01 15:00:00,72.3,42.6,100.1
zone,90,2024-04-01 16:00:00,68.7,41.5,95.6
zone,90,2024-04-01 17:00:00,77.7,53.0,106.7
zone,90,2024-04-01 18:00:00,91.7,63.0,119.5
zone,90,2024-04-01 19:00:00,83.1,53.8,111.6
zone,90,2024-04-01 20:00:00,69.4,40.1,96.4
zone,90,2024-04-01 21:00:00,76.9,50.7,107.1
zone,90,2024-04-01 22:00:00,69.3,42.9,98.1
zone,90,2024-04-01 23:00:00,57.1,30.8,85.4
zone,90,2024-04-02 00:00:00,38.8,11.7,67.8
zone,90,2024-04-02 01:00:00,20.2,0.0,48.8
zone,90,2024-04-02 02:00:00,4.1,0.0,29.8
zone,90,2024-04-02 03:00:00,2.1,0.0,29.7
zone,90,2024-04-02 04:00:00,2.3,0.0,28.1
zone,90,2024-04-02 05:00:00,0.0,0.0,26.2
zone,90,2024-04-02 06:00:00,11.1,0.0,39.7
zone,90,2024-04-02 07:00:00,33.4,3.2,60.5
zone,90,2024-04-02 08:00:00,61.2,33.6,89.8
zone,90,2024-04-02 09:00:00,75.2,47.9,103.6
zone,90,2024-04-02 10:00:00,79.0,51.5,108.0
zone,90,2024-04-02 11:00:00,86.5,59.1,114.2
zone,90,2024-04-02 12:00:00,90.8,62.5,119.9
zone,90,2024-04-02 13:00:00,89.9,62.4,116.0
zone,90,2024-04-02 14:00:00,94.8,65.6,121.5
zone,90,2024-04-02 15:00:00,94.3,67.6,122.4
zone,90,2024-04-02 16:00:00,94.7,67.5,123.3
zone,90,2024-04-02 17:00:00,106.6,78.1,133.7
zone,90,2024-04-02 18:00:00,122.0,93.5,149.5
zone,90,2024-04-02 19:00:00,113.2,85.8,141.8
zone,90,2024-04-02 20:00:00,97.9,70.5,124.0
zone,90,2024-04-02 21:00:00,102.4,75.1,132.4
zone,90,2024-04-02 22:00:00,91.1,62.8,120.3
zone,90,2024-04-02 23:00:00,74.6,46.8,99.7
zone,90,2024-04-03 00:00:00,51.8,22.9,81.3
zone,90,2024-04-03 01:00:00,29.0,2.2,56.0
zone,90,2024-04-03 02:00:00,9.5,0.0,37.6
zone,90,2024-04-03 03:00:00,4.7,0.0,31.3
zone,90,2024-04-03 04:00:00,3.1,0.0,31.1
zone,90,2024-04-03 05:00:00,0.0,0.0,26.7
zone,90,2024-04-03 06:00:00,11.1,0.0,37.8
zone,90,2024-04-03 07:00:00,34.1,6.5,61.8
zone,90,2024-04-03 08:00:00,63.2,34.5,91.6
zone,90,2024-04-03 09:00:00,78.6,49.5,107.2
zone,90,2024-04-03 10:00:00,84.0,57.0,111.4
zone,90,2024-04-03 11:00:00,93.1,63.9,122.3
zone,90,2024-04-03 12:00:00,98.8,70.9,126.6
zone,90,2024-04-03 13:00:00,99.3,72.5,128.9
zone,90,2024-04-03 14:00:00,105.4,79.2,135.1
zone,90,2024-04-03 15:00:00,106.0,78.8,135.0
zone,90,2024-04-03 16:00:00,107.4,81.3,136.7
zone,90,2024-04-03 17:00:00,120.3,91.7,149.8
zone,90,2024-04-03 18:00:00,136.8,108.4,163.5
zone,90,2024-04-03 19:00:00,129.0,101.7,157.2
zone,90,2024-04-03 20:00:00,114.6,87.6,143.0
zone,90,2024-04-03 21:00:00,119.8,92.3,148.4
zone,90,2024-04-03 22:00:00,108.8,81.3,136.9
zone,90,2024-04-03 23:00:00,92.0,65.8,117.1
zone,90,2024-04-04 00:00:00,68.5,42.6,95.6
zone,90,2024-04-04 01:00:00,44.3,17.2,72.5
zone,90,2024-04-04 02:00:00,22.8,0.0,50.6
zone,90,2024-04-04 03:00:00,15.5,0.0,44.3
zone,90,2024-04-04 04:00:00,11.1,0.0,38.4
zone,90,2024-04-04 05:00:00,5.0,0.0,33.7
zone,90,2024-04-04 06:00:00,13.6,0.0,43.2
zone,90,2024-04-04 07:00:00,34.3,5.7,62.6
zone,90,2024-04-04 08:00:00,61.8,35.0,88.8
zone,90,2024-04-04 09:00:00,76.7,46.1,102.0
zone,90,2024-04-04 10:00:00,82.5,54.4,110.9
zone,90,2024-04-04 11:00:00,92.9,65.9,120.2
zone,90,2024-04-04 12:00:00,101.1,74.1,128.9
zone,90,2024-04-04 13:00:00,104.6,77.7,132.8
zone,90,2024-04-04 14:00:00,114.3,88.0,143.1
zone,90,2024-04-04 15:00:00,118.7,90.0,145.8
zone,90,2024-04-04 16:00:00,123.9,97.9,153.3
zone,90,2024-04-04 17:00:00,140.1,111.1,168.0
zone,90,2024-04-04 18:00:00,159.2,132.2,185.9
zone,90,2024-04-04 19:00:00,153.3,125.1,180.3
zone,90,2024-04-04 20:00:00,139.9,111.4,165.4
zone,90,2024-04-04 21:00:00,145.2,116.7,171.9
zone,90,2024-04-04 22:00:00,133.4,104.1,161.2
zone,90,2024-04-04 23:00:00,115.1,86.6,144.2
zone,90,2024-04-05 00:00:00,89.3,59.5,115.4
zone,90,2024-04-05 01:00:00,62.5,34.5,90.8
zone,90,2024-04-05 02:00:00,38.0,10.3,65.0
zone,90,2024-04-05 03:00:00,27.6,0.0,53.7
zone,90,2024-04-05 04:00:00,19.9,0.0,47.2
zone,90,2024-04-05 05:00:00,10.3,0.0,38.7
zone,90,2024-04-05 06:00:00,15.5,0.0,43.8
zone,90,2024-04-05 07:00:00,32.9,5.7,61.2
zone,90,2024-04-05 08:00:00,57.1,30.9,84.7
zone,90,2024-04-05 09:00:00,68.9,38.9,95.8
zone,90,2024-04-05 10:00:00,71.9,41.5,100.0
zone,90,2024-04-05 11:00:00,80.2,52.5,107.8
zone,90,2024-04-05 12:00:00,86.8,59.4,116.7
zone,90,2024-04-05 13:00:00,89.6,62.9,119.2
zone,90,2024-04-05 14:00:00,99.7,71.3,125.0
zone,90,2024-04-05 15:00:00,105.7,77.3,132.6
zone,90,2024-04-05 16:00:00,113.6,83.6,140.0
zone,90,2024-04-05 17:00:00,133.8,106.6,161.1
zone,90,2024-04-05 18:00:00,157.7,130.7,186.0
zone,90,2024-04-05 19:00:00,157.4,129.7,181.8
zone,90,2024-04-05 20:00:00,149.9,120.9,176.8
zone,90,2024-04-05 21:00:00,160.9,132.3,189.2
zone,90,2024-04-05 22:00:00,154.2,125.9,182.0
zone,90,2024-04-05 23:00:00,140.0,111.9,169.0
zone,90,2024-04-06 00:00:00,117.0,90.4,145.0
zone,90,2024-04-06 01:00:00,91.2,63.9,117.9
zone,90,2024-04-06 02:00:00,66.1,38.2,93.1
zone,90,2024-04-06 03:00:00,53.4,24.3,82.0
zone,90,2024-04-06 04:00:00,42.1,15.6,69.5
zone,90,2024-04-06 05:00:00,28.2,1.0,56.1
zone,90,2024-04-06 06:00:00,28.6,1.3,57.3
zone,90,2024-04-06 07:00:00,41.4,14.6,69.5
zone,90,2024-04-06 08:00:00,62.0,34.0,90.6
zone,90,2024-04-06 09:00:00,71.3,45.3,101.8
zone,90,2024-04-06 10:00:00,73.5,44.8,100.9
zone,90,2024-04-06 11:00:00,82.6,55.7,109.8
zone,90,2024-04-06 12:00:00,91.6,65.4,117.6
zone,90,2024-04-06 13:00:00,98.2,69.5,127.4
zone,90,2024-04-06 14:00:00,112.9,85.8,140.3
zone,90,2024-04-06 15:00:00,123.6,96.0,151.3
zone,90,2024-04-06 16:00:00,135.9,107.9,163.3
zone,90,2024-04-06 17:00:00,159.5,134.0,188.3
zone,90,2024-04-06 18:00:00,185.4,157.7,211.6
zone,90,2024-04-06 19:00:00,185.3,158.1,213.5
zone,90,2024-04-06 20:00:00,176.2,148.4,203.8
zone,90,2024-04-06 21:00:00,183.8,154.5,210.9
zone,90,2024-04-06 22:00:00,172.5,142.8,199.1
zone,90,2024-04-06 23:00:00,152.8,121.8,179.1
zone,90,2024-04-07 00:00:00,124.0,96.4,150.8
zone,90,2024-04-07 01:00:00,92.9,65.6,120.0
zone,90,2024-04-07 02:00:00,63.4,35.0,91.7
zone,90,2024-04-07 03:00:00,47.9,19.4,76.5
zone,90,2024-04-07 04:00:00,35.2,8.2,63.8
zone,90,2024-04-07 05:00:00,21.5,0.0,49.3
zone,90,2024-04-07 06:00:00,23.5,0.0,51.4
zone,90,2024-04-07 07:00:00,38.5,11.6,66.2
zone,90,2024-04-07 08:00:00,61.3,34.1,88.6
zone,90,2024-04-07 09:00:00,72.1,44.9,100.3
zone,90,2024-04-07 10:00:00,74.3,47.2,101.4
zone,90,2024-04-07 11:00:00,81.2,52.6,106.0
zone,90,2024-04-07 12:00:00,85.5,59.5,113.9
zone,90,2024-04-07 13:00:00,84.6,57.4,110.8
zone,90,2024-04-07 14:00:00,89.3,62.4,116.4
zone,90,2024-04-07 15:00:00,88.0,58.6,115.7
zone,90,2024-04-07 16:00:00,87.1,60.7,115.1
zone,90,2024-04-07 17:00:00,97.1,70.7,124.0
zone,90,2024-04-07 18:00:00,110.4,83.1,137.7
zone,90,2024-04-07 19:00:00,99.6,72.3,127.3
zone,90,2024-04-07 20:00:00,82.6,55.3,112.6
zone,90,2024-04-07 21:00:00,86.1,57.2,114.3
zone,90,2024-04-07 22:00:00,74.6,46.2,99.9
zone,90,2024-04-07 23:00:00,58.8,32.1,86.3
zone,100,2024-04-01 00:00:00,22.6,0.0,48.2
zone,100,2024-04-01 01:00:00,5.9,0.0,29.2
zone,100,2024-04-01 02:00:00,0.5,0.0,25.2
zone,100,2024-04-01 03:00:00,2.2,0.0,27.4
zone,100,2024-04-01 04:00:00,6.2,0.0,29.9
zone,100,2024-04-01 05:00:00,37.6,13.6,61.6
zone,100,2024-04-01 06:00:00,77.5,52.9,102.5
zone,100,2024-04-01 07:00:00,75.2,52.6,101.9
zone,100,2024-04-01 08:00:00,73.7,49.1,98.9
zone,100,2024-04-01 09:00:00,75.8,51.2,100.6
zone,100,2024-04-01 10:00:00,80.8,57.3,105.7
zone,100,2024-04-01 11:00:00,86.6,61.8,108.8
zone,100,2024-04-01 12:00:00,87.4,63.5,110.3
zone,100,2024-04-01 13:00:00,84.4,60.7,109.5
zone,100,2024-04-01 14:00:00,83.0,59.1,106.7
zone,100,2024-04-01 15:00:00,80.8,56.6,104.5
zone,100,2024-04-01 16:00:00,86.7,62.0,110.6
zone,100,2024-04-01 17:00:00,99.9,76.1,124.1
zone,100,2024-04-01 18:00:00,102.0,78.6,125.0
zone,100,2024-04-01 19:00:00,84.4,60.8,107.4
zone,100,2024-04-01 20:00:00,70.8,46.9,95.2
zone,100,2024-04-01 21:00:00,73.1,50.6,96.7
zone,100,2024-04-01 22:00:00,73.3,48.9,97.1
zone,100,2024-04-01 23:00:00,51.3,26.6,75.5
zone,100,2024-04-02 00:00:00,35.5,12.6,58.1
zone,100,2024-04-02 01:00:00,18.6,0.0,40.5
zone,100,2024-04-02 02:00:00,12.2,0.0,34.2
zone,100,2024-04-02 03:00:00,12.2,0.0,35.2
zone,100,2024-04-02 04:00:00,13.9,0.0,38.0
zone,100,2024-04-02 05:00:00,42.9,19.1,66.4
zone,100,2024-04-02 06:00:00,80.4,56.9,105.0
zone,100,2024-04-02 07:00:00,76.4,52.8,101.1
zone,100,2024-04-02 08:00:00,74.2,49.7,95.5
zone,100,2024-04-02 09:00:00,76.5,51.6,100.8
zone,100,2024-04-02 10:00:00,82.9,57.0,105.6
zone,100,2024-04-02 11:00:00,91.1,66.2,114.6
zone,100,2024-04-02 12:00:00,95.3,70.7,118.8
zone,100,2024-04-02 13:00:00,96.2,72.4,119.5
zone,100,2024-04-02 14:00:00,98.9,74.4,123.5
zone,100,2024-04-02 15:00:00,100.5,75.8,123.8
zone,100,2024-04-02 16:00:00,109.6,85.9,134.0
zone,100,2024-04-02 17:00:00,124.9,101.7,149.3
zone,100,2024-04-02 18:00:00,128.0,103.1,152.0
zone,100,2024-04-02 19:00:00,110.1,84.4,133.4
zone,100,2024-04-02 20:00:00,94.9,69.8,117.6
zone,100,2024-04-02 21:00:00,94.6,70.0,119.1
zone,100,2024-04-02 22:00:00,91.3,68.4,116.6
zone,100,2024-04-02 23:00:00,65.5,41.3,89.9
zone,100,2024-04-03 00:00:00,45.9,22.7,69.9
zone,100,2024-04-03 01:00:00,25.4,1.9,48.3
zone,100,2024-04-03 02:00:00,16.0,0.0,40.2
zone,100,2024-04-03 03:00:00,13.8,0.0,36.5
zone,100,2024-04-03 04:00:00,14.3,0.0,40.0
zone,100,2024-04-03 05:00:00,42.9,21.3,67.0
zone,100,2024-04-03 06:00:00,81.0,56.5,104.7
zone,100,2024-04-03 07:00:00,78.2,53.9,102.8
zone,100,2024-04-03 08:00:00,77.6,51.2,99.3
zone,100,2024-04-03 09:00:00,81.7,59.6,104.9
zone,100,2024-04-03 10:00:00,89.9,64.9,114.6
zone,100,2024-04-03 11:00:00,99.6,76.4,124.1
zone,100,2024-04-03 12:00:00,104.9,81.0,128.9
zone,100,2024-04-03 13:00:00,106.5,83.0,131.4
zone,100,2024-04-03 14:00:00,109.5,84.9,132.0
zone,100,2024-04-03 15:00:00,111.1,85.7,138.0
zone,100,2024-04-03 16:00:00,120.0,94.8,145.6
zone,100,2024-04-03 17:00:00,134.9,110.2,158.2
zone,100,2024-04-03 18:00:00,137.5,113.3,161.1
zone,100,2024-04-03 19:00:00,119.3,95.1,141.9
zone,100,2024-04-03 20:00:00,103.7,77.3,126.7
zone,100,2024-04-03 21:00:00,103.1,80.0,127.0
zone,100,2024-04-03 22:00:00,99.4,74.4,122.7
zone,100,2024-04-03 23:00:00,73.2,47.2,96.9
zone,100,2024-04-04 00:00:00,52.8,29.0,77.5
zone,100,2024-04-04 01:00:00,31.3,7.7,55.8
zone,100,2024-04-04 02:00:00,20.6,0.0,45.2
zone,100,2024-04-04 03:00:00,16.8,0.0,41.0
zone,100,2024-04-04 04:00:00,15.5,0.0,39.3
zone,100,2024-04-04 05:00:00,42.2,17.4,68.6
zone,100,2024-04-04 06:00:00,78.5,55.9,105.4
zone,100,2024-04-04 07:00:00,74.3,50.3,97.4
zone,100,2024-04-04 08:00:00,72.9,49.3,96.9
zone,100,2024-04-04 09:00:00,76.9,53.2,102.5
zone,100,2024-04-04 10:00:00,85.7,63.2,111.3
zone,100,2024-04-04 11:00:00,96.9,70.9,121.5
zone,100,2024-04-04 12:00:00,104.6,82.4,129.5
zone,100,2024-04-04 13:00:00,109.3,85.3,131.2
zone,100,2024-04-04 14:00:00,115.8,91.5,140.7
zone,100,2024-04-04 15:00:00,121.1,96.7,144.7
zone,100,2024-04-04 16:00:00,133.5,107.9,156.2
zone,100,2024-04-04 17:00:00,151.5,129.0,175.4
zone,100,2024-04-04 18:00:00,156.7,132.4,179.2
zone,100,2024-04-04 19:00:00,140.1,117.9,165.8
zone,100,2024-04-04 20:00:00,125.2,101.7,150.3
zone,100,2024-04-04 21:00:00,124.1,100.5,148.6
zone,100,2024-04-04 22:00:00,119.1,94.6,143.2
zone,100,2024-04-04 23:00:00,90.6,67.7,114.7
zone,100,2024-04-05 00:00:00,67.4,44.7,91.4
zone,100,2024-04-05 01:00:00,42.7,17.4,68.0
zone,100,2024-04-05 02:00:00,28.5,3.9,52.9
zone,100,2024-04-05 03:00:00,21.0,0.0,44.0
zone,100,2024-04-05 04:00:00,16.3,0.0,41.2
zone,100,2024-04-05 05:00:00,39.7,16.4,64.8
zone,100,2024-04-05 06:00:00,72.9,48.6,98.0
zone,100,2024-04-05 07:00:00,65.9,44.4,91.4
zone,100,2024-04-05 08:00:00,61.8,36.6,86.0
zone,100,2024-04-05 09:00:00,63.3,40.0,88.5
zone,100,2024-04-05 10:00:00,69.6,45.2,92.4
zone,100,2024-04-05 11:00:00,78.3,53.3,100.6
zone,100,2024-04-05 12:00:00,83.5,58.1,107.4
zone,100,2024-04-05 13:00:00,85.7,61.6,110.0
zone,100,2024-04-05 14:00:00,90.0,67.0,113.1
zone,100,2024-04-05 15:00:00,93.3,68.1,116.9
zone,100,2024-04-05 16:00:00,104.3,80.0,129.4
zone,100,2024-04-05 17:00:00,121.4,97.0,145.2
zone,100,2024-04-05 18:00:00,126.5,101.6,152.8
zone,100,2024-04-05 19:00:00,110.7,86.7,136.1
zone,100,2024-04-05 20:00:00,97.3,72.9,121.6
zone,100,2024-04-05 21:00:00,98.5,74.2,123.3
zone,100,2024-04-05 22:00:00,96.2,71.4,121.7
zone,100,2024-04-05 23:00:00,70.9,47.4,93.8
zone,100,2024-04-06 00:00:00,50.8,25.6,75.1
zone,100,2024-04-06 01:00:00,29.1,4.6,53.2
zone,100,2024-04-06 02:00:00,17.5,0.0,42.0
zone,100,2024-04-06 03:00:00,12.0,0.0,36.5
zone,100,2024-04-06 04:00:00,8.6,0.0,32.7
zone,100,2024-04-06 05:00:00,32.5,9.1,57.4
zone,100,2024-04-06 06:00:00,65.7,40.3,90.9
zone,100,2024-04-06 07:00:00,58.4,35.2,84.1
zone,100,2024-04-06 08:00:00,53.8,30.6,79.3
zone,100,2024-04-06 09:00:00,54.7,30.9,79.7
zone,100,2024-04-06 10:00:00,60.9,37.6,85.7
zone,100,2024-04-06 11:00:00,70.1,45.8,94.0
zone,100,2024-04-06 12:00:00,76.4,52.7,100.1
zone,100,2024-04-06 13:00:00,80.4,56.8,106.1
zone,100,2024-04-06 14:00:00,87.1,61.6,109.4
zone,100,2024-04-06 15:00:00,93.4,67.3,118.0
zone,100,2024-04-06 16:00:00,107.4,83.5,131.7
zone,100,2024-04-06 17:00:00,127.6,104.2,152.3
zone,100,2024-04-06 18:00:00,135.3,109.4,159.7
zone,100,2024-04-06 19:00:00,121.5,98.2,147.3
zone,100,2024-04-06 20:00:00,109.4,85.3,132.7
zone,100,2024-04-06 21:00:00,110.8,87.3,133.8
zone,100,2024-04-06 22:00:00,107.7,82.9,130.5
zone,100,2024-04-06 23:00:00,80.9,56.7,104.5
zone,100,2024-04-07 00:00:00,58.8,33.7,82.6
zone,100,2024-04-07 01:00:00,34.5,9.8,58.2
zone,100,2024-04-07 02:00:00,20.2,0.0,44.4
zone,100,2024-04-07 03:00:00,12.3,0.0,34.9
zone,100,2024-04-07 04:00:00,6.9,0.0,31.1
zone,100,2024-04-07 05:00:00,29.2,4.1,52.4
zone,100,2024-04-07 06:00:00,61.2,37.2,86.4
zone,100,2024-04-07 07:00:00,53.3,28.5,77.4
zone,100,2024-04-07 08:00:00,48.3,24.0,71.9
zone,100,2024-04-07 09:00:00,48.7,24.5,72.6
zone,100,2024-04-07 10:00:00,54.0,31.0,77.1
zone,100,2024-04-07 11:00:00,61.6,37.4,84.8
zone,100,2024-04-07 12:00:00,65.4,41.5,88.5
zone,100,2024-04-07 13:00:00,66.0,42.7,90.4
zone,100,2024-04-07 14:00:00,68.2,43.0,92.7
zone,100,2024-04-07 15:00:00,69.2,45.3,95.1
zone,100,2024-04-07 16:00:00,77.5,51.3,101.3
zone,100,2024-04-07 17:00:00,92.0,69.1,117.1
zone,100,2024-04-07 18:00:00,94.5,69.5,117.8
zone,100,2024-04-07 19:00:00,76.6,53.5,100.2
zone,100,2024-04-07 20:00:00,61.9,36.9,85.9
zone,100,2024-04-07 21:00:00,62.7,35.8,86.1
zone,100,2024-04-07 22:00:00,61.3,37.0,84.9
zone,100,2024-04-07 23:00:00,38.5,14.8,63.7
zone,43,2024-04-01 00:00:00,0.0,0.0,22.3
zone,43,2024-04-01 01:00:00,0.0,0.0,21.0
zone,43,2024-04-01 02:00:00,0.0,0.0,24.3
zone,43,2024-04-01 03:00:00,0.1,0.0,25.3
zone,43,2024-04-01 04:00:00,3.7,0.0,31.4
zone,43,2024-04-01 05:00:00,7.0,0.0,35.7
zone,43,2024-04-01 06:00:00,14.5,0.0,41.8
zone,43,2024-04-01 07:00:00,37.2,8.7,63.7
zone,43,2024-04-01 08:00:00,54.7,27.6,81.5
zone,43,2024-04-01 09:00:00,60.3,33.4,88.8
zone,43,2024-04-01 10:00:00,76.2,49.1,104.1
zone,43,2024-04-01 11:00:00,92.3,67.1,118.1
zone,43,2024-04-01 12:00:00,107.4,79.6,133.6
zone,43,2024-04-01 13:00:00,115.9,88.4,143.1
zone,43,2024-04-01 14:00:00,127.1,103.3,154.8
zone,43,2024-04-01 15:00:00,141.9,115.8,167.9
zone,43,2024-04-01 16:00:00,147.9,121.5,173.9
zone,43,2024-04-01 17:00:00,120.8,93.9,147.2
zone,43,2024-04-01 18:00:00,83.6,56.9,110.3
zone,43,2024-04-01 19:00:00,69.1,42.2,96.3
zone,43,2024-04-01 20:00:00,63.7,38.6,90.2
zone,43,2024-04-01 21:00:00,42.0,14.1,67.1
zone,43,2024-04-01 22:00:00,26.4,0.0,54.6
zone,43,2024-04-01 23:00:00,13.9,0.0,39.6
zone,43,2024-04-02 00:00:00,5.7,0.0,32.6
zone,43,2024-04-02 01:00:00,1.6,0.0,28.3
zone,43,2024-04-02 02:00:00,1.5,0.0,26.8
zone,43,2024-04-02 03:00:00,2.0,0.0,26.9
zone,43,2024-04-02 04:00:00,3.2,0.0,29.0
zone,43,2024-04-02 05:00:00,5.1,0.0,30.3
zone,43,2024-04-02 06:00:00,12.6,0.0,38.0
zone,43,2024-04-02 07:00:00,36.5,10.5,63.6
zone,43,2024-04-02 08:00:00,56.6,31.0,84.4
zone,43,2024-04-02 09:00:00,65.8,39.2,89.8
zone,43,2024-04-02 10:00:00,85.7,59.2,111.7
zone,43,2024-04-02 11:00:00,105.9,79.2,133.9
zone,43,2024-04-02 12:00:00,124.7,96.6,149.2
zone,43,2024-04-02 13:00:00,135.8,108.8,162.3
zone,43,2024-04-02 14:00:00,148.4,122.5,178.4
zone,43,2024-04-02 15:00:00,163.3,136.1,189.7
zone,43,2024-04-02 16:00:00,168.0,141.6,195.9
zone,43,2024-04-02 17:00:00,138.5,112.5,164.2
zone,43,2024-04-02 18:00:00,98.2,70.8,124.3
zone,43,2024-04-02 19:00:00,80.1,54.2,107.1
zone,43,2024-04-02 20:00:00,71.4,44.1,98.1
zone,43,2024-04-02 21:00:00,46.9,20.6,72.8
zone,43,2024-04-02 22:00:00,29.4,2.9,54.1
zone,43,2024-04-02 23:00:00,15.9,0.0,42.7
zone,43,2024-04-03 00:00:00,7.6,0.0,34.2
zone,43,2024-04-03 01:00:00,4.4,0.0,33.1
zone,43,2024-04-03 02:00:00,5.5,0.0,32.3
zone,43,2024-04-03 03:00:00,7.4,0.0,35.2
zone,43,2024-04-03 04:00:00,9.7,0.0,35.8
zone,43,2024-04-03 05:00:00,12.1,0.0,39.2
zone,43,2024-04-03 06:00:00,19.1,0.0,44.9
zone,43,2024-04-03 07:00:00,41.5,14.7,69.2
zone,43,2024-04-03 08:00:00,59.0,31.5,85.1
zone,43,2024-04-03 09:00:00,64.9,38.7,92.4
zone,43,2024-04-03 10:00:00,80.9,56.2,108.2
zone,43,2024-04-03 11:00:00,97.0,68.9,123.8
zone,43,2024-04-03 12:00:00,112.1,85.8,138.0
zone,43,2024-04-03 13:00:00,120.2,93.6,147.2
zone,43,2024-04-03 14:00:00,130.8,104.2,158.1
zone,43,2024-04-03 15:00:00,144.9,117.6,172.7
zone,43,2024-04-03 16:00:00,150.2,124.7,177.6
zone,43,2024-04-03 17:00:00,122.4,95.4,147.5
zone,43,2024-04-03 18:00:00,84.8,58.5,111.0
zone,43,2024-04-03 19:00:00,70.0,43.8,95.7
zone,43,2024-04-03 20:00:00,64.6,38.7,90.7
